Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (mm),Total Precip (mm),Avg Sol Rad (W/sq.m),Avg Vap Pres (kPa),Avg Max Air Temp (C),Avg Min Air Temp (C),Avg Air Temp (C),Avg Max Rel Hum (%),Avg Min Rel Hum (%),Avg Rel Hum (%),Avg Dew Point (C),Avg Wind Speed (m/s),Avg Soil Temp (C)
207,Borrego Springs,Imperial/Coachella Valley,2023-04-01,170.36,42.1,326.0,0.7,29.9,9.7,20.7,58.0,15.0,30.0,2.0,0.9,17.4
207,Borrego Springs,Imperial/Coachella Valley,2023-05-01,197.62,57.1,350.0,0.9,32.3,13.9,23.8,57.0,17.0,32.0,5.8,1.0,22.0
207,Borrego Springs,Imperial/Coachella Valley,2023-06-01,188.72,92.7,362.0,1.0,35.4,14.7,26.3,57.0,15.0,29.0,6.1,0.6,22.9
207,Borrego Springs,Imperial/Coachella Valley,2023-07-01,198.73,104.1,323.0,1.3,43.2,22.5,34.1,45.0,14.0,25.0,10.5,0.5,26.3
207,Borrego Springs,Imperial/Coachella Valley,2023-08-01,174.74,90.5,261.0,1.6,40.4,22.7,32.5,61.0,22.0,32.0,12.8,0.6,26.2
207,Borrego Springs,Imperial/Coachella Valley,2023-09-01,121.2,2.2,204.0,1.3,36.3,18.0,27.7,61.0,19.0,34.0,9.9,0.5,26.0
207,Borrego Springs,Imperial/Coachella Valley,2023-10-01,104.41,78.4,182.0,0.9,32.4,12.3,22.6,60.0,17.0,33.0,4.8,0.6,17.0
207,Borrego Springs,Imperial/Coachella Valley,2023-11-01,69.36,130.9,145.0,0.7,25.2,6.6,15.7,67.0,22.0,36.0,-0.1,0.7,11.7
207,Borrego Springs,Imperial/Coachella Valley,2023-12-01,46.47,137.9,120.0,0.7,21.8,4.5,12.3,76.0,29.0,51.0,1.6,0.6,8.8
207,Borrego Springs,Imperial/Coachella Valley,2024-01-01,52.07,34.6,125.0,0.8,20.0,4.2,11.7,82.0,31.0,55.0,2.7,0.7,8.3
207,Borrego Springs,Imperial/Coachella Valley,2024-02-01,66.39,20.5,155.0,0.9,20.8,6.6,13.7,85.0,35.0,56.0,5.0,0.7,11.0
207,Borrego Springs,Imperial/Coachella Valley,2024-03-01,105.82,0.0,205.0,0.8,22.9,7.4,15.5,75.0,29.0,48.0,4.2,1.0,14.2
207,Borrego Springs,Imperial/Coachella Valley,2024-04-01,160.03,0.0,289.0,0.8,28.8,9.7,20.2,61.0,18.0,33.0,3.0,1.0,21.2
207,Borrego Springs,Imperial/Coachella Valley,2024-05-01,196.4,0.0,328.0,0.9,34.1,14.0,25.2,53.0,14.0,28.0,5.0,1.0,24.0
208,La Quinta II,Imperial/Coachella Valley,2015-01-01,60.41,0.0,133.0,1.0,21.7,6.8,13.7,92.0,32.0,59.0,5.2,1.2,12.6
208,La Quinta II,Imperial/Coachella Valley,2015-02-01,91.7,0.0,196.0,1.1,26.0,9.7,17.9,87.0,27.0,52.0,7.5,1.5,16.4
208,La Quinta II,Imperial/Coachella Valley,2015-03-01,145.67,0.0,245.0,1.0,28.8,12.9,21.4,75.0,21.0,40.0,6.4,1.6,18.8
208,La Quinta II,Imperial/Coachella Valley,2015-04-01,181.24,0.0,304.0,0.9,28.8,13.8,22.0,69.0,19.0,36.0,5.6,2.1,20.6
208,La Quinta II,Imperial/Coachella Valley,2015-05-01,202.53,0.0,324.0,1.2,29.7,16.4,23.1,73.0,27.0,44.0,9.8,2.3,22.5
208,La Quinta II,Imperial/Coachella Valley,2015-06-01,206.26,0.0,323.0,1.7,38.0,22.2,30.3,72.0,20.0,37.0,13.6,1.9,27.1
208,La Quinta II,Imperial/Coachella Valley,2015-07-01,215.72,0.0,314.0,1.9,38.1,23.7,30.8,71.0,25.0,40.0,15.6,1.9,28.5
208,La Quinta II,Imperial/Coachella Valley,2015-08-01,220.21,0.0,306.0,1.8,40.5,25.0,33.3,67.0,20.0,36.0,15.9,1.8,29.3
208,La Quinta II,Imperial/Coachella Valley,2015-09-01,159.3,0.0,241.0,2.0,37.0,23.0,30.1,75.0,28.0,44.0,16.3,1.6,27.0
208,La Quinta II,Imperial/Coachella Valley,2015-10-01,122.66,0.0,196.0,1.6,32.1,19.3,25.5,77.0,28.0,45.0,11.9,1.8,23.8
208,La Quinta II,Imperial/Coachella Valley,2015-11-01,79.78,0.0,168.0,0.8,22.8,7.2,15.1,85.0,25.0,48.0,3.8,1.5,15.1
208,La Quinta II,Imperial/Coachella Valley,2015-12-01,60.2,0.0,137.0,0.7,18.7,4.1,11.2,88.0,29.0,55.0,1.9,1.4,9.7
208,La Quinta II,Imperial/Coachella Valley,2016-01-01,55.44,0.0,134.0,0.9,19.2,4.7,11.7,95.0,40.0,68.0,5.7,1.2,9.7
208,La Quinta II,Imperial/Coachella Valley,2016-02-01,103.78,0.0,211.0,0.8,26.4,8.3,17.6,79.0,18.0,41.0,3.7,1.5,13.5
208,La Quinta II,Imperial/Coachella Valley,2016-03-01,145.19,0.0,248.0,1.0,27.1,12.1,20.0,73.0,22.0,41.0,6.1,2.0,18.0
208,La Quinta II,Imperial/Coachella Valley,2016-04-01,173.1,0.0,290.0,1.1,28.5,14.3,22.1,72.0,24.0,40.0,7.1,2.1,20.7
208,La Quinta II,Imperial/Coachella Valley,2016-05-01,209.38,0.0,339.0,1.3,30.8,17.0,24.0,73.0,24.0,43.0,10.5,2.4,23.6
208,La Quinta II,Imperial/Coachella Valley,2016-06-01,223.08,0.0,334.0,1.6,38.6,23.6,31.4,64.0,20.0,35.0,13.2,2.0,28.2
208,La Quinta II,Imperial/Coachella Valley,2016-07-01,231.32,0.0,329.0,1.8,39.8,25.2,32.9,65.0,21.0,37.0,15.5,1.8,30.3
208,La Quinta II,Imperial/Coachella Valley,2016-08-01,211.84,0.0,293.0,1.9,39.4,24.7,32.6,66.0,22.0,38.0,16.1,1.7,30.3
208,La Quinta II,Imperial/Coachella Valley,2016-09-01,164.23,0.0,252.0,1.5,35.4,19.6,27.7,73.0,22.0,40.0,12.2,1.8,25.4
208,La Quinta II,Imperial/Coachella Valley,2016-10-01,102.29,0.0,200.0,1.4,31.7,16.4,23.9,79.0,27.0,46.0,11.0,0.7,22.5
208,La Quinta II,Imperial/Coachella Valley,2016-11-01,76.92,0.0,151.0,1.1,25.7,10.1,17.5,85.0,28.0,53.0,7.4,1.2,17.6
208,La Quinta II,Imperial/Coachella Valley,2016-12-01,54.25,0.0,117.0,0.9,19.2,4.1,11.3,93.0,42.0,66.0,4.3,1.3,10.2
208,La Quinta II,Imperial/Coachella Valley,2017-01-01,53.72,0.0,129.0,0.9,18.1,1.3,10.0,95.0,46.0,71.0,4.7,1.2,9.2
208,La Quinta II,Imperial/Coachella Valley,2017-02-01,74.31,0.0,172.0,1.1,21.6,7.2,13.8,92.0,42.0,66.0,7.4,1.5,13.1
208,La Quinta II,Imperial/Coachella Valley,2017-03-01,150.87,0.0,259.0,1.0,28.5,11.9,20.3,76.0,21.0,42.0,6.7,1.8,17.5
208,La Quinta II,Imperial/Coachella Valley,2017-04-01,185.68,0.0,299.0,1.0,30.2,14.9,22.9,72.0,19.0,37.0,7.0,2.2,20.8
208,La Quinta II,Imperial/Coachella Valley,2017-05-01,212.73,0.0,322.0,1.2,32.8,17.6,25.7,66.0,22.0,35.0,8.9,2.3,21.9
208,La Quinta II,Imperial/Coachella Valley,2017-06-01,240.54,0.0,353.0,1.4,39.6,23.0,31.7,57.0,14.0,30.0,11.4,2.1,25.4
208,La Quinta II,Imperial/Coachella Valley,2017-07-01,224.45,0.0,303.0,2.0,40.8,26.7,34.1,60.0,23.0,37.0,17.1,1.7,28.2
208,La Quinta II,Imperial/Coachella Valley,2017-08-01,216.96,0.0,286.0,1.8,40.8,25.7,33.6,60.0,20.0,35.0,15.8,1.8,27.1
208,La Quinta II,Imperial/Coachella Valley,2017-09-01,169.18,0.0,244.0,1.6,36.0,21.9,28.9,62.0,23.0,39.0,12.9,1.9,24.5
208,La Quinta II,Imperial/Coachella Valley,2017-10-01,136.35,0.0,213.0,1.0,33.1,16.2,24.8,61.0,17.0,33.0,7.1,1.7,19.7
208,La Quinta II,Imperial/Coachella Valley,2017-11-01,77.0,0.1,140.0,1.1,27.4,12.7,19.5,74.0,29.0,50.0,8.6,1.3,16.7
208,La Quinta II,Imperial/Coachella Valley,2017-12-01,71.02,0.7,146.0,0.6,23.0,6.9,14.6,66.0,19.0,39.0,-0.2,1.3,10.6
208,La Quinta II,Imperial/Coachella Valley,2018-01-01,69.59,2.5,154.0,0.9,24.1,8.1,15.9,76.0,25.0,48.0,4.4,1.1,10.6
208,La Quinta II,Imperial/Coachella Valley,2018-02-01,87.96,1.0,185.0,0.7,22.0,6.8,14.3,69.0,20.0,41.0,0.7,1.5,11.4
208,La Quinta II,Imperial/Coachella Valley,2018-03-01,134.82,4.8,229.0,0.8,24.2,10.7,17.7,66.0,22.0,40.0,3.3,1.9,14.2
208,La Quinta II,Imperial/Coachella Valley,2018-04-01,194.95,4.2,289.0,0.9,31.3,15.6,23.8,56.0,16.0,31.0,5.0,2.3,19.1
208,La Quinta II,Imperial/Coachella Valley,2018-05-01,222.1,3.1,328.0,1.2,32.7,18.2,25.4,59.0,20.0,36.0,9.0,2.6,21.7
208,La Quinta II,Imperial/Coachella Valley,2018-06-01,229.45,1.0,342.0,1.3,38.4,22.0,30.5,56.0,15.0,31.0,11.1,2.0,25.4
208,La Quinta II,Imperial/Coachella Valley,2018-07-01,212.59,3.1,282.0,2.0,40.7,27.3,34.2,58.0,24.0,38.0,17.4,1.7,28.0
208,La Quinta II,Imperial/Coachella Valley,2018-08-01,205.46,4.1,277.0,2.0,40.2,26.0,33.4,60.0,25.0,39.0,17.0,1.6,27.7
208,La Quinta II,Imperial/Coachella Valley,2018-09-01,182.59,0.3,254.0,1.5,38.8,23.0,31.3,58.0,18.0,33.0,12.6,1.6,25.2
208,La Quinta II,Imperial/Coachella Valley,2018-10-01,123.11,22.9,197.0,1.3,30.3,17.3,23.6,65.0,26.0,43.0,9.7,1.7,20.0
208,La Quinta II,Imperial/Coachella Valley,2018-11-01,75.68,1.5,149.0,0.9,25.5,9.5,17.0,73.0,23.0,46.0,4.7,1.1,14.4
208,La Quinta II,Imperial/Coachella Valley,2018-12-01,54.11,16.7,119.0,0.9,20.2,6.5,12.8,82.0,33.0,57.0,4.1,1.1,10.7
208,La Quinta II,Imperial/Coachella Valley,2019-01-01,57.97,27.9,125.0,0.9,20.7,7.6,13.6,78.0,37.0,57.0,4.0,1.2,7.9
208,La Quinta II,Imperial/Coachella Valley,2019-02-01,74.19,7.3,168.0,0.8,19.4,7.0,13.5,75.0,29.0,48.0,2.5,1.6,8.9
208,La Quinta II,Imperial/Coachella Valley,2019-03-01,144.93,8.6,241.0,0.9,25.6,12.5,19.8,62.0,22.0,37.0,4.3,2.0,13.5
208,La Quinta II,Imperial/Coachella Valley,2019-04-01,205.34,2.6,298.0,1.0,31.9,17.3,24.9,54.0,18.0,31.0,5.9,2.3,18.8
208,La Quinta II,Imperial/Coachella Valley,2019-05-01,202.91,1.8,314.0,1.1,29.5,16.7,23.1,61.0,25.0,40.0,8.6,2.5,20.8
208,La Quinta II,Imperial/Coachella Valley,2019-06-01,222.83,5.8,339.0,1.4,37.7,21.8,30.0,62.0,18.0,34.0,12.1,2.0,25.2
208,La Quinta II,Imperial/Coachella Valley,2019-07-01,230.42,1.7,318.0,1.7,40.4,25.3,33.1,55.0,18.0,33.0,14.2,1.8,26.7
208,La Quinta II,Imperial/Coachella Valley,2019-08-01,218.15,6.2,295.0,1.6,41.1,25.1,33.6,54.0,18.0,31.0,13.6,1.6,26.3
208,La Quinta II,Imperial/Coachella Valley,2019-09-01,170.47,6.5,251.0,1.5,37.0,21.8,29.3,63.0,20.0,37.0,12.8,1.7,24.2
208,La Quinta II,Imperial/Coachella Valley,2019-10-01,130.61,1.3,216.0,0.9,31.5,14.0,22.7,59.0,14.0,31.0,4.2,1.5,17.9
208,La Quinta II,Imperial/Coachella Valley,2019-11-01,73.66,17.7,147.0,0.8,25.1,8.9,16.3,73.0,24.0,46.0,4.1,1.1,13.5
208,La Quinta II,Imperial/Coachella Valley,2019-12-01,44.06,32.1,105.0,0.8,17.3,6.2,11.3,81.0,36.0,59.0,3.2,1.0,9.0
208,La Quinta II,Imperial/Coachella Valley,2020-01-01,68.65,1.0,160.0,1.0,32.2,11.1,18.8,78.0,23.0,47.0,6.7,1.5,8.1
208,La Quinta II,Imperial/Coachella Valley,2020-02-01,98.08,1.7,186.0,0.9,31.1,8.7,17.8,73.0,21.0,43.0,4.7,1.5,8.7
208,La Quinta II,Imperial/Coachella Valley,2020-03-01,129.85,59.3,218.0,1.1,29.2,12.6,19.3,73.0,34.0,49.0,8.1,2.0,13.6
208,La Quinta II,Imperial/Coachella Valley,2020-04-01,175.58,23.6,275.0,1.3,35.7,17.3,24.5,68.0,27.0,44.0,10.6,2.1,18.1
208,La Quinta II,Imperial/Coachella Valley,2020-05-01,233.63,4.3,337.0,1.3,39.2,20.5,29.3,55.0,18.0,32.0,10.5,2.1,23.0
208,La Quinta II,Imperial/Coachella Valley,2020-06-01,230.27,6.4,336.0,1.6,39.1,23.0,31.8,56.0,17.0,32.0,12.4,2.2,24.0
208,La Quinta II,Imperial/Coachella Valley,2020-07-01,245.78,4.0,323.0,1.6,43.0,26.2,34.9,50.0,15.0,28.0,13.4,1.8,25.5
208,La Quinta II,Imperial/Coachella Valley,2020-08-01,211.88,0.0,279.0,2.0,42.0,27.6,35.3,58.0,20.0,35.0,16.5,1.6,26.4
208,La Quinta II,Imperial/Coachella Valley,2020-09-01,170.89,0.0,239.0,1.3,38.8,21.3,30.4,56.0,15.0,30.0,10.7,1.3,24.1
208,La Quinta II,Imperial/Coachella Valley,2020-10-01,130.39,0.0,203.0,1.1,34.1,17.1,25.1,60.0,18.0,35.0,8.1,1.4,20.0
208,La Quinta II,Imperial/Coachella Valley,2020-11-01,82.12,0.0,146.0,1.0,28.9,10.9,19.1,71.0,22.0,45.0,6.7,1.2,14.3
208,La Quinta II,Imperial/Coachella Valley,2020-12-01,63.47,3.3,122.0,0.7,22.6,5.6,13.6,72.0,22.0,45.0,1.5,1.1,7.3
208,La Quinta II,Imperial/Coachella Valley,2021-01-01,68.74,9.7,133.0,0.9,24.9,7.3,15.6,77.0,29.0,51.0,5.2,1.2,6.7
208,La Quinta II,Imperial/Coachella Valley,2021-02-01,92.42,0.0,196.0,0.8,28.4,8.6,17.3,67.0,19.0,38.0,2.4,1.5,8.4
208,La Quinta II,Imperial/Coachella Valley,2021-03-01,140.06,2.0,250.0,0.7,27.3,8.9,16.6,60.0,19.0,37.0,1.1,1.9,10.9
208,La Quinta II,Imperial/Coachella Valley,2021-04-01,192.74,1.7,305.0,0.8,33.4,14.3,22.7,50.0,16.0,29.0,2.9,2.3,17.4
208,La Quinta II,Imperial/Coachella Valley,2021-05-01,225.71,0.5,344.0,1.1,36.8,17.1,25.3,56.0,16.0,33.0,7.6,2.3,20.5
208,La Quinta II,Imperial/Coachella Valley,2021-06-01,220.62,0.2,327.0,1.3,44.0,21.6,30.8,51.0,16.0,30.0,10.9,1.8,24.3
208,La Quinta II,Imperial/Coachella Valley,2021-07-01,218.15,17.7,305.0,1.8,42.7,26.2,32.8,58.0,24.0,37.0,15.7,1.6,26.1
208,La Quinta II,Imperial/Coachella Valley,2021-08-01,209.44,5.3,286.0,1.8,41.8,25.1,32.9,54.0,22.0,36.0,15.0,1.6,25.4
208,La Quinta II,Imperial/Coachella Valley,2021-09-01,174.1,4.3,255.0,1.4,35.1,20.3,28.5,54.0,20.0,34.0,10.6,1.6,23.1
208,La Quinta II,Imperial/Coachella Valley,2021-10-01,117.59,2.2,204.0,0.8,29.0,11.9,19.5,58.0,21.0,38.0,4.8,1.6,17.1
208,La Quinta II,Imperial/Coachella Valley,2021-11-01,85.81,1.4,160.0,1.2,30.1,12.7,21.3,66.0,25.0,46.0,8.2,1.1,14.5
208,La Quinta II,Imperial/Coachella Valley,2021-12-01,52.73,8.6,116.0,0.8,20.3,6.9,13.4,73.0,31.0,52.0,3.6,1.2,9.2
208,La Quinta II,Imperial/Coachella Valley,2022-01-01,71.55,0.3,140.0,0.8,28.3,9.2,16.6,68.0,21.0,42.0,3.2,1.2,6.6
208,La Quinta II,Imperial/Coachella Valley,2022-02-01,103.48,0.7,200.0,0.6,27.1,8.4,17.1,52.0,16.0,30.0,-1.3,1.7,7.1
208,La Quinta II,Imperial/Coachella Valley,2022-03-01,161.39,1.8,251.0,0.9,30.4,14.1,21.8,58.0,16.0,33.0,4.2,2.0,11.4
208,La Quinta II,Imperial/Coachella Valley,2022-04-01,196.38,0.1,306.0,0.9,33.2,16.8,24.4,53.0,16.0,30.0,5.2,2.1,17.2
208,La Quinta II,Imperial/Coachella Valley,2022-05-01,234.83,1.6,338.0,1.2,36.5,18.3,28.0,56.0,17.0,32.0,9.4,2.4,20.0
208,La Quinta II,Imperial/Coachella Valley,2022-06-01,244.03,0.7,342.0,1.6,42.8,24.8,34.0,52.0,16.0,30.0,13.8,2.0,23.4
208,La Quinta II,Imperial/Coachella Valley,2022-07-01,233.32,3.9,306.0,2.1,44.7,28.4,36.1,56.0,21.0,35.0,17.6,1.7,24.8
208,La Quinta II,Imperial/Coachella Valley,2022-08-01,208.77,2.6,266.0,2.8,45.2,30.8,37.1,64.0,30.0,43.0,22.2,1.7,25.2
208,La Quinta II,Imperial/Coachella Valley,2022-09-01,155.59,24.8,228.0,2.2,37.3,25.4,31.6,68.0,29.0,46.0,17.8,1.6,23.0
208,La Quinta II,Imperial/Coachella Valley,2022-10-01,122.57,17.1,204.0,1.5,33.6,17.4,24.4,70.0,26.0,46.0,11.7,1.4,19.0
208,La Quinta II,Imperial/Coachella Valley,2022-11-01,78.67,3.6,159.0,0.7,21.7,7.1,14.5,66.0,21.0,40.0,0.4,1.5,10.6
208,La Quinta II,Imperial/Coachella Valley,2022-12-01,48.33,2.1,116.0,0.9,19.7,6.1,12.4,80.0,36.0,59.0,4.5,1.1,5.8
208,La Quinta II,Imperial/Coachella Valley,2023-01-01,63.31,8.7,132.0,0.8,19.6,7.0,13.2,76.0,32.0,51.0,2.7,1.5,5.5
208,La Quinta II,Imperial/Coachella Valley,2023-02-01,85.74,14.9,178.0,0.6,20.5,6.3,13.4,65.0,23.0,40.0,-0.5,1.9,5.4
208,La Quinta II,Imperial/Coachella Valley,2023-03-01,123.07,10.3,212.0,0.8,22.3,10.4,16.3,67.0,26.0,43.0,3.5,2.1,9.6
208,La Quinta II,Imperial/Coachella Valley,2023-04-01,190.17,0.6,298.0,0.9,30.9,14.6,23.1,57.0,15.0,30.0,4.3,2.1,15.6
208,La Quinta II,Imperial/Coachella Valley,2023-05-01,217.46,1.7,320.0,1.2,32.0,18.2,24.9,58.0,20.0,36.0,8.7,2.5,19.5
208,La Quinta II,Imperial/Coachella Valley,2023-06-01,227.69,0.1,337.0,1.2,35.4,20.7,27.6,51.0,17.0,32.0,8.9,2.6,21.0
208,La Quinta II,Imperial/Coachella Valley,2023-07-01,239.51,5.4,305.0,1.6,42.7,27.5,35.1,47.0,16.0,28.0,13.2,1.9,24.4
208,La Quinta II,Imperial/Coachella Valley,2023-08-01,212.73,84.0,263.0,1.7,40.7,25.7,33.3,56.0,21.0,33.0,14.0,2.0,23.1
208,La Quinta II,Imperial/Coachella Valley,2023-09-01,167.29,68.6,237.0,1.6,36.4,21.9,29.1,61.0,22.0,40.0,13.4,2.0,21.6
208,La Quinta II,Imperial/Coachella Valley,2023-10-01,134.56,1.1,210.0,1.1,33.5,17.9,25.1,57.0,18.0,35.0,7.9,1.6,17.3
208,La Quinta II,Imperial/Coachella Valley,2023-11-01,83.3,3.2,157.0,0.9,25.7,10.6,17.9,67.0,24.0,42.0,4.1,1.4,12.4
208,La Quinta II,Imperial/Coachella Valley,2023-12-01,53.81,21.6,125.0,0.9,21.9,7.1,13.8,82.0,35.0,59.0,5.5,1.1,9.8
208,La Quinta II,Imperial/Coachella Valley,2024-01-01,58.91,27.3,136.0,0.9,20.3,6.1,12.9,83.0,35.0,58.0,4.3,1.3,7.6
208,La Quinta II,Imperial/Coachella Valley,2024-02-01,75.96,15.5,165.0,1.0,21.2,9.3,15.4,79.0,38.0,56.0,6.2,1.5,9.6
208,La Quinta II,Imperial/Coachella Valley,2024-03-01,129.24,14.0,223.0,0.9,23.5,11.1,17.4,71.0,31.0,48.0,5.9,2.1,12.5
208,La Quinta II,Imperial/Coachella Valley,2024-04-01,189.32,1.9,306.0,1.0,29.0,14.4,21.9,61.0,21.0,37.0,6.3,2.4,15.3
208,La Quinta II,Imperial/Coachella Valley,2024-05-01,225.29,0.8,331.0,1.2,33.8,18.4,26.0,60.0,19.0,35.0,9.3,2.6,18.9
209,Watsonville West II,Monterey Bay,2015-01-01,51.02,0.9,111.0,1.0,18.3,6.3,11.7,86.0,50.0,71.0,6.3,1.9,12.7
209,Watsonville West II,Monterey Bay,2015-02-01,58.02,46.1,143.0,1.2,18.4,8.2,13.1,90.0,58.0,76.0,8.8,2.2,14.7
209,Watsonville West II,Monterey Bay,2015-03-01,98.55,15.0,208.0,1.2,20.1,8.2,13.4,92.0,52.0,77.0,9.1,2.0,16.6
209,Watsonville West II,Monterey Bay,2015-04-01,111.78,30.0,241.0,1.0,17.9,7.9,12.2,90.0,52.0,73.0,7.1,2.3,18.0
209,Watsonville West II,Monterey Bay,2015-05-01,107.14,5.6,239.0,1.2,15.9,9.4,12.3,91.0,68.0,81.0,9.1,2.5,19.5
209,Watsonville West II,Monterey Bay,2015-06-01,116.51,1.1,264.0,1.4,18.3,11.5,14.1,95.0,71.0,85.0,11.6,2.3,20.9
209,Watsonville West II,Monterey Bay,2015-07-01,121.73,3.2,243.0,1.6,20.5,13.9,16.4,93.0,70.0,83.0,13.6,2.5,22.4
209,Watsonville West II,Monterey Bay,2015-08-01,116.95,3.7,225.0,1.6,21.8,14.3,17.3,92.0,64.0,81.0,13.9,2.4,23.2
209,Watsonville West II,Monterey Bay,2015-09-01,104.91,0.8,197.0,1.4,23.5,13.4,17.3,90.0,52.0,75.0,12.4,2.2,23.7
209,Watsonville West II,Monterey Bay,2015-10-01,79.68,4.0,152.0,1.5,22.8,12.4,16.7,93.0,55.0,78.0,12.8,2.1,22.5
209,Watsonville West II,Monterey Bay,2015-11-01,54.35,77.3,124.0,1.0,16.7,6.4,11.3,87.0,49.0,70.0,5.8,2.1,15.0
209,Watsonville West II,Monterey Bay,2015-12-01,39.16,99.1,96.0,0.9,13.9,4.9,9.2,89.0,57.0,76.0,5.1,2.2,11.7
209,Watsonville West II,Monterey Bay,2016-01-01,32.94,193.9,84.0,1.1,14.4,7.8,10.9,93.0,70.0,84.0,8.2,2.2,12.3
209,Watsonville West II,Monterey Bay,2016-02-01,73.41,19.1,167.0,1.1,19.4,7.8,13.0,88.0,51.0,71.0,7.7,2.1,14.0
209,Watsonville West II,Monterey Bay,2016-03-01,83.35,139.0,187.0,1.2,17.1,8.7,12.5,93.0,63.0,80.0,9.1,2.4,15.4
209,Watsonville West II,Monterey Bay,2016-04-01,116.14,20.6,245.0,1.1,19.5,9.1,13.4,91.0,54.0,74.0,8.7,2.2,17.0
209,Watsonville West II,Monterey Bay,2016-05-01,111.24,6.5,245.0,1.3,16.8,9.8,12.9,94.0,70.0,84.0,10.2,2.3,17.9
209,Watsonville West II,Monterey Bay,2016-06-01,138.66,1.6,295.0,1.3,20.1,10.7,14.4,94.0,60.0,80.0,10.9,2.2,19.8
209,Watsonville West II,Monterey Bay,2016-07-01,115.77,1.8,254.0,1.3,18.3,10.8,13.7,95.0,70.0,85.0,11.2,1.6,20.1
209,Watsonville West II,Monterey Bay,2016-08-01,86.4,4.7,194.0,1.4,17.6,12.0,14.1,95.0,75.0,87.0,12.0,2.1,19.6
209,Watsonville West II,Monterey Bay,2016-09-01,99.63,1.2,204.0,1.3,21.1,11.5,15.0,92.0,58.0,80.0,11.1,2.2,19.5
209,Watsonville West II,Monterey Bay,2016-10-01,72.65,84.1,144.0,1.3,20.4,11.5,15.2,91.0,58.0,76.0,10.8,2.4,18.1
209,Watsonville West II,Monterey Bay,2016-11-01,47.78,49.3,112.0,1.2,18.5,8.6,12.9,93.0,60.0,80.0,9.4,2.0,16.0
209,Watsonville West II,Monterey Bay,2016-12-01,40.75,104.1,93.0,0.9,14.6,5.5,9.7,86.0,58.0,73.0,4.8,2.1,12.2
209,Watsonville West II,Monterey Bay,2017-01-01,33.2,253.2,78.0,0.9,13.8,5.4,9.3,90.0,63.0,80.0,5.9,2.7,11.2
209,Watsonville West II,Monterey Bay,2017-02-01,43.99,208.4,116.0,1.1,15.2,7.7,11.2,91.0,66.0,81.0,8.0,2.8,13.1
209,Watsonville West II,Monterey Bay,2017-03-01,92.72,85.9,201.0,1.1,18.1,8.3,12.4,93.0,55.0,76.0,8.3,2.1,15.3
209,Watsonville West II,Monterey Bay,2017-04-01,106.57,61.0,235.0,1.1,18.0,8.4,12.6,91.0,54.0,76.0,8.4,2.1,17.0
209,Watsonville West II,Monterey Bay,2017-05-01,127.05,3.0,278.0,1.2,18.1,9.0,12.9,92.0,61.0,78.0,9.1,2.1,19.3
209,Watsonville West II,Monterey Bay,2017-06-01,132.26,3.9,283.0,1.3,19.8,10.8,14.4,93.0,62.0,79.0,10.9,2.1,22.0
209,Watsonville West II,Monterey Bay,2017-07-01,126.97,2.0,262.0,1.3,19.1,11.3,14.2,94.0,67.0,83.0,11.3,2.0,24.5
209,Watsonville West II,Monterey Bay,2017-08-01,101.69,2.0,216.0,1.5,20.1,13.2,15.7,94.0,69.0,84.0,13.0,2.0,23.2
209,Watsonville West II,Monterey Bay,2017-09-01,102.79,3.5,197.0,1.4,22.3,13.4,17.1,86.0,53.0,75.0,12.0,2.4,21.2
209,Watsonville West II,Monterey Bay,2017-10-01,94.52,2.2,165.0,1.0,23.0,10.4,15.2,83.0,39.0,63.0,7.2,2.1,18.3
209,Watsonville West II,Monterey Bay,2017-11-01,48.83,40.3,107.0,1.2,19.0,9.3,13.7,88.0,54.0,74.0,9.0,2.0,16.7
209,Watsonville West II,Monterey Bay,2017-12-01,61.35,2.3,105.0,0.7,18.6,5.3,11.3,72.0,32.0,52.0,1.4,2.0,13.5
209,Watsonville West II,Monterey Bay,2018-01-01,39.37,88.0,91.0,1.1,16.5,7.9,11.6,89.0,64.0,79.0,8.0,2.0,13.6
209,Watsonville West II,Monterey Bay,2018-02-01,73.08,4.3,167.0,0.8,17.5,5.5,10.8,82.0,37.0,60.0,3.2,2.2,13.9
209,Watsonville West II,Monterey Bay,2018-03-01,80.54,159.4,180.0,1.0,16.0,6.6,10.9,89.0,57.0,76.0,6.7,2.6,14.0
209,Watsonville West II,Monterey Bay,2018-04-01,107.77,52.0,246.0,1.1,16.5,8.1,11.8,90.0,63.0,79.0,8.3,2.3,17.0
209,Watsonville West II,Monterey Bay,2018-05-01,120.8,0.9,263.0,1.2,16.8,9.6,12.7,91.0,65.0,80.0,9.3,2.3,18.3
209,Watsonville West II,Monterey Bay,2018-06-01,132.0,0.4,291.0,1.3,19.5,10.3,13.9,93.0,61.0,79.0,10.3,2.2,18.9
209,Watsonville West II,Monterey Bay,2018-07-01,136.4,0.8,287.0,1.5,20.1,12.5,15.3,99.0,70.0,88.0,13.1,2.3,20.0
209,Watsonville West II,Monterey Bay,2018-08-01,112.8,0.0,246.0,1.5,19.4,11.8,14.6,99.0,72.0,89.0,12.8,2.1,20.9
209,Watsonville West II,Monterey Bay,2018-09-01,88.97,0.0,207.0,1.4,18.8,11.2,14.0,99.0,71.0,89.0,12.1,2.0,20.4
